sentence,pseudo_that,context,embedded_clause,matrix_verb_to_cc,verb,verb_in_text,embedded_clause_n,comp_type,context_verb,context_verb_n,embedded_n_sum,verb_sum
This test brought bad news ; it seemed to indicate that the Trinity test would fail.,This test brought bad news ; it seemed to indicate the Trinity test would fail.,This test brought bad news ; it seemed to,the Trinity test would fail.,0,indicate,indicate,This test brought bad news ; it seemed to indicate the Trinity test would fail,that,This test brought bad news ; it seemed to indicate,This test brought bad news ; it seemed to indicate the Trinity test would fail.,36.9814710021019,5.696634292602539
"Hans Bethe worked through the night to assess the results , and was able to report that the results were consistent with a perfect explosion.","Hans Bethe worked through the night to assess the results , and was able to report the results were consistent with a perfect explosion.","Hans Bethe worked through the night to assess the results , and was able to",the results were consistent with a perfect explosion.,0,report,report,"Hans Bethe worked through the night to assess the results , and was able to report the results were consistent with",that,"Hans Bethe worked through the night to assess the results , and was able to report","Hans Bethe worked through the night to assess the results , and was able to report the results were consistent with a perfect",37.76814475655556,8.383702278137207
"In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.","In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.","In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that",the Rangers win 81 – 42.,0,see,saw,"In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 –",none,"In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that saw","In the semifinal between her Dandenong Rangers and the Goudkamp Gladiators in 2009 , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.",38.02343928813934,8.690709114074707
"In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.","In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.","In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that",the Rangers win 81 – 42.,0,see,saw,"In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 –",none,"In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that saw","In the semifinal between the Dandenong Rangers and the Goudkamp Gladiators , she scored 31 points while pulling down 19 rebounds that saw the Rangers win 81 – 42.",38.332247853279114,6.787983709014952
"The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government requested that its squadrons operate over the Dutch East Indies.","The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government requested its squadrons operate over the Dutch East Indies.","The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government",its squadrons operate over the Dutch East Indies.,0,request,requested,"The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government requested its squadrons operate over the",that,"The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government requested","The wing 's proposed move to New Britain was cancelled in May 1945 , after the Netherlands government requested its squadrons operate over the Dutch East",56.19311574101448,7.381443023681641
"However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically that dramatic storylines in the episode dominated over the musical performances.","However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically dramatic storylines in the episode dominated over the musical performances.","However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both",dramatic storylines in the episode dominated over the musical performances.,1,note,noted,"However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically dramatic storylines in the episode",that,"However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted","However , Aly Semigran of MTV and Mandi Bierly of Entertainment Weekly both noted critically dramatic storylines in the episode dominated over",80.14005899429321,6.048975467681885
"Believing the glee club members are becoming complacent ahead of the forthcoming sectionals , director Will Schuester ( Matthew Morrison ) divides the club into boys against girls for a mash @-@ up competition.","Believing the glee club members are becoming complacent ahead of the forthcoming sectionals , director Will Schuester ( Matthew Morrison ) divides the club into boys against girls for a mash @-@ up competition.",,"the glee club members are becoming complacent ahead of the forthcoming sectionals , director Will Schuester ( Matthew Morrison ) divides the club into boys against girls for a mash @-@ up competition.",0,believe,Believing,Believing the glee club members are,none,Believing,Believing the glee club members are becoming complacent,69.94553652405739,12.456145763397217
Cheerleading coach Sue Sylvester ( Jane Lynch ) observes that head cheerleader Quinn Fabray 's ( Dianna Agron ) performance standards are slipping.,Cheerleading coach Sue Sylvester ( Jane Lynch ) observes head cheerleader Quinn Fabray 's ( Dianna Agron ) performance standards are slipping.,Cheerleading coach Sue Sylvester ( Jane Lynch ),head cheerleader Quinn Fabray 's ( Dianna Agron ) performance standards are slipping.,0,observe,observes,Cheerleading coach Sue Sylvester ( Jane Lynch ) observes head cheerleader Quinn Fabray 's,that,Cheerleading coach Sue Sylvester ( Jane Lynch ) observes,Cheerleading coach Sue Sylvester ( Jane Lynch ) observes head cheerleader Quinn Fabray 's ( Dianna,94.12475235760212,12.775726318359375
Sue tells Will 's wife Terri Schuester ( Jessalyn Gilsig ) that guidance counselor Emma Pillsbury ( Jayma Mays ) has romantic feelings for Will.,Sue tells Will 's wife Terri Schuester ( Jessalyn Gilsig ) guidance counselor Emma Pillsbury ( Jayma Mays ) has romantic feelings for Will.,Sue,guidance counselor Emma Pillsbury ( Jayma Mays ) has romantic feelings for Will.,9,tell,tells,Sue tells Will 's wife Terri Schuester ( Jessalyn Gilsig ) guidance counselor Emma Pillsbury (,that,Sue tells,Sue tells Will 's wife Terri Schuester ( Jessalyn Gilsig ) guidance counselor Emma Pillsbury ( Jayma Mays,222.7873499840498,11.610992431640625
"Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon realizing how much her life is changing due to her pregnancy , Quinn agrees to let Terri secretly adopt her baby.","Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon realizing how much her life is changing due to her pregnancy , Quinn agrees to let Terri secretly adopt her baby.","Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon","how much her life is changing due to her pregnancy , Quinn agrees to let Terri secretly adopt her baby.",0,realize,realizing,"Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon realizing how much her life is",none,"Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon realizing","Terri is still hiding the fact she experienced a hysterical pregnancy from Will , and upon realizing how much her life is changing due",31.732001304626465,3.491575002670288
"Michele has revealed that she practiced talking "" manically "" for several days in order to convey the effects of pseudoephedrine on Rachel.","Michele has revealed she practiced talking "" manically "" for several days in order to convey the effects of pseudoephedrine on Rachel.",Michele has,"she practiced talking "" manically "" for several days in order to convey the effects of pseudoephedrine on Rachel.",0,reveal,revealed,"Michele has revealed she practiced talking "" manically",that,Michele has revealed,"Michele has revealed she practiced talking "" manically "" for",72.91834807395935,8.50722599029541
"Shawna Malcom of the Los Angeles Times noted that she preferred the boys ' performance to the girls ' , commenting : "" Their number had the same heart @-@ soaring power as "" Don 't Stop Believin ' "" [ performed in the pilot episode ].","Shawna Malcom of the Los Angeles Times noted she preferred the boys ' performance to the girls ' , commenting : "" Their number had the same heart @-@ soaring power as "" Don 't Stop Believin ' "" [ performed in the pilot episode ].",Shawna Malcom of the Los Angeles Times,"she preferred the boys ' performance to the girls ' , commenting : "" Their number had the same heart @-@ soaring power as "" Don 't Stop Believin ' "" [ performed in the pilot episode ].",0,note,noted,Shawna Malcom of the Los Angeles Times noted she preferred the boys ',that,Shawna Malcom of the Los Angeles Times noted,Shawna Malcom of the Los Angeles Times noted she preferred the boys ' performance to,72.88118403684348,8.46523380279541
""" Malcom enjoyed Sue 's character development in the episode , claiming that , "" In less skilled hands , there ’ s no doubt Sue would be an over @-@ the @-@ top disaster.",""" Malcom enjoyed Sue 's character development in the episode , claiming , "" In less skilled hands , there ’ s no doubt Sue would be an over @-@ the @-@ top disaster.",""" Malcom enjoyed Sue 's character development in the episode ,",", "" In less skilled hands , there ’ s no doubt Sue would be an over @-@ the @-@ top disaster.",0,claim,claiming,""" Malcom enjoyed Sue 's character development in the episode , claiming , "" In less skilled",that,""" Malcom enjoyed Sue 's character development in the episode , claiming",""" Malcom enjoyed Sue 's character development in the episode , claiming , "" In less skilled hands ,",55.60756915807724,10.891846656799316
""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review , writing that it moved the series ' storylines to "" a whole new level "".",""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review , writing it moved the series ' storylines to "" a whole new level "".",""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review ,","it moved the series ' storylines to "" a whole new level "".",0,write,writing,""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review , writing it moved the series '",that,""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review , writing",""" Aly Semigran of MTV also enjoyed the boys ' performance more than the girls ' , and gave the episode a mostly positive review , writing it moved the series ' storylines to",48.067001700401306,7.34668493270874
"She felt , however , that the episode "" didn 't have nearly enough singing "".","She felt , however , the episode "" didn 't have nearly enough singing "".",She,"the episode "" didn 't have nearly enough singing "".",3,feel,felt,"She felt , however , the episode "" didn 't",that,She felt,"She felt , however , the episode "" didn 't have nearly",98.09761869907379,9.276074409484863
"Mandi Bierly for Entertainment Weekly similarly noted that : "" So much happened in this hour that the musical numbers , though enjoyable , were almost an afterthought.","Mandi Bierly for Entertainment Weekly similarly noted : "" So much happened in this hour that the musical numbers , though enjoyable , were almost an afterthought.",Mandi Bierly for Entertainment Weekly similarly,": "" So much happened in this hour that the musical numbers , though enjoyable , were almost an afterthought.",0,note,noted,"Mandi Bierly for Entertainment Weekly similarly noted : "" So much happened",that,Mandi Bierly for Entertainment Weekly similarly noted,"Mandi Bierly for Entertainment Weekly similarly noted : "" So much happened in this",48.22182357311249,6.233394622802734
""" Bierly favoured the girls ' performance , and praised Morrison 's acting , commenting : "" Matthew Morrison communicates so much with his eyes.",""" Bierly favoured the girls ' performance , and praised Morrison 's acting , commenting : "" Matthew Morrison communicates so much with his eyes.",""" Bierly favoured the girls ' performance , and praised Morrison 's acting ,",": "" Matthew Morrison communicates so much with his eyes.",0,comment,commenting,""" Bierly favoured the girls ' performance , and praised Morrison 's acting , commenting : "" Matthew Morrison communicates",none,""" Bierly favoured the girls ' performance , and praised Morrison 's acting , commenting",""" Bierly favoured the girls ' performance , and praised Morrison 's acting , commenting : "" Matthew Morrison communicates so much",49.91610538959503,10.346599578857422
"He noted that : "" For many viewers , the best moments in the episode probably came very early on and involved Jane Lynch ’ s Sue Sylvester , who still got all the best lines.","He noted : "" For many viewers , the best moments in the episode probably came very early on and involved Jane Lynch ’ s Sue Sylvester , who still got all the best lines.",He,": "" For many viewers , the best moments in the episode probably came very early on and involved Jane Lynch ’ s Sue Sylvester , who still got all the best lines.",0,note,noted,"He noted : "" For many viewers",that,He noted,"He noted : "" For many viewers , the",52.54653596878052,11.233789443969727
""" Jarett Wieselman for the New York Post agreed with this assessment , opining that although the episode was "" filled with more brilliant moments than ever before "" , the stand @-@ out scene was Sue writing in her journal , which Wieselman deemed "" jam @-@ packed with so many one liners , it acted as a vacuum , sucking the smart out of everything else on TV from 9 : 05 to 9 : 07 pm.",""" Jarett Wieselman for the New York Post agreed with this assessment , opining although the episode was "" filled with more brilliant moments than ever before "" , the stand @-@ out scene was Sue writing in her journal , which Wieselman deemed "" jam @-@ packed with so many one liners , it acted as a vacuum , sucking the smart out of everything else on TV from 9 : 05 to 9 : 07 pm.",""" Jarett Wieselman for the New York Post agreed with this assessment ,","although the episode was "" filled with more brilliant moments than ever before "" , the stand @-@ out scene was Sue writing in her journal , which Wieselman deemed "" jam @-@ packed with so many one liners , it acted as a vacuum , sucking the smart out of everything else on TV from 9 : 05 to 9 : 07 pm.",0,opine,opining,""" Jarett Wieselman for the New York Post agreed with this assessment , opining although the episode was """,that,""" Jarett Wieselman for the New York Post agreed with this assessment , opining",""" Jarett Wieselman for the New York Post agreed with this assessment , opining although the episode was "" filled with",50.98951216042042,15.481225609779358
"Over half the residents of the town had signed a petition , addressed to West , alleging that saloons owned by the mayor and City Council members were selling liquor to minors and staying open later than their posted hours.","Over half the residents of the town had signed a petition , addressed to West , alleging saloons owned by the mayor and City Council members were selling liquor to minors and staying open later than their posted hours.","Over half the residents of the town had signed a petition , addressed to West ,",saloons owned by the mayor and City Council members were selling liquor to minors and staying open later than their posted hours.,0,allege,alleging,"Over half the residents of the town had signed a petition , addressed to West , alleging saloons owned by the mayor",that,"Over half the residents of the town had signed a petition , addressed to West , alleging","Over half the residents of the town had signed a petition , addressed to West , alleging saloons owned by the mayor and City",50.51573941856623,8.018290519714355
"County officials did not take care of the problem , so West sent Hobbs , hoping the presence of a woman would prevent any outbreak of violence.","County officials did not take care of the problem , so West sent Hobbs , hoping the presence of a woman would prevent any outbreak of violence.","County officials did not take care of the problem , so West sent Hobbs ,",the presence of a woman would prevent any outbreak of violence.,0,hope,hoping,"County officials did not take care of the problem , so West sent Hobbs , hoping the presence of a woman",none,"County officials did not take care of the problem , so West sent Hobbs , hoping","County officials did not take care of the problem , so West sent Hobbs , hoping the presence of a woman would prevent",36.00715693831444,10.384202003479004
"While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men , suggesting that Hobbs might be acting alone.","While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men , suggesting Hobbs might be acting alone.","While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men ,",Hobbs might be acting alone.,0,suggest,suggesting,"While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men , suggesting Hobbs might be acting alone",that,"While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men , suggesting","While Hobbs was traveling to Eastern Oregon , both she and Governor West were coy with reporters about the presence of the militia men , suggesting Hobbs might be acting alone.",26.687143179937266,9.212242126464844
"The Baker County circuit court determined the governor 's actions were within his powers , and the Oregon Supreme Court ultimately concurred.","The Baker County circuit court determined the governor 's actions were within his powers , and the Oregon Supreme Court ultimately concurred.",The Baker County circuit court,"the governor 's actions were within his powers , and the Oregon Supreme Court ultimately concurred.",0,determine,determined,The Baker County circuit court determined the governor 's actions were,none,The Baker County circuit court determined,The Baker County circuit court determined the governor 's actions were within his,49.340850591659546,9.343345642089844
""" On advice of a judge , the mayor of Cove stated that he was unable to determine whether the saloon was legal or not , but expressed deference to the governor 's wishes.",""" On advice of a judge , the mayor of Cove stated he was unable to determine whether the saloon was legal or not , but expressed deference to the governor 's wishes.",""" On advice of a judge , the mayor of Cove","he was unable to determine whether the saloon was legal or not , but expressed deference to the governor 's wishes.",0,state,stated,""" On advice of a judge , the mayor of Cove stated he was unable to determine",that,""" On advice of a judge , the mayor of Cove stated",""" On advice of a judge , the mayor of Cove stated he was unable to determine whether the",26.74823623895645,12.867826461791992
""" On advice of a judge , the mayor of Cove stated that he was unable to determine whether the saloon was legal or not , but expressed deference to the governor 's wishes.",""" On advice of a judge , the mayor of Cove stated that he was unable to determine whether the saloon was legal or not , but expressed deference to the governor 's wishes.",""" On advice of a judge , the mayor of Cove stated that he was unable to","the saloon was legal or not , but expressed deference to the governor 's wishes.",0,determine,determine,""" On advice of a judge , the mayor of Cove stated that he was unable to determine whether the saloon was legal or",other,""" On advice of a judge , the mayor of Cove stated that he was unable to determine",""" On advice of a judge , the mayor of Cove stated that he was unable to determine whether the saloon was legal or not",34.72415977716446,7.875347137451172
"The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement , observing that she "" still weighs 104 pounds.","The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement , observing she "" still weighs 104 pounds.","The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement ,","she "" still weighs 104 pounds.",0,observe,observing,"The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement , observing she "" still weighs 104",that,"The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement , observing","The Oregon writer Stewart Holbrook interviewed her in the early 1950s , a few years after her retirement , observing she "" still weighs 104 pounds.",52.78764982521534,12.21523380279541
"Her father 's low and variable income meant that she could not afford to pursue her aspiration to become a teacher , and became a domestic worker at the age of 15.","Her father 's low and variable income meant she could not afford to pursue her aspiration to become a teacher , and became a domestic worker at the age of 15.",Her father 's low and variable income,"she could not afford to pursue her aspiration to become a teacher , and became a domestic worker at the age of 15.",0,mean,meant,Her father 's low and variable income meant she could not afford to,that,Her father 's low and variable income meant,Her father 's low and variable income meant she could not afford to pursue her,20.098479628562927,6.9801411628723145
"Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and said that he wanted the music , rather than himself , to be successful.","Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and said he wanted the music , rather than himself , to be successful.","Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and","he wanted the music , rather than himself , to be successful.",0,say,said,"Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and said he wanted the music ,",that,"Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and said","Coleman likened this group ethic to a spirit of "" collective consciousness "" that stresses "" human feelings "" and "" biological rhythms "" , and said he wanted the music , rather than",45.66337172780186,4.966033935546875
"Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he felt audiences gave excessive attention to his playing.","Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he felt audiences gave excessive attention to his playing.","Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he",audiences gave excessive attention to his playing.,0,feel,felt,"Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he felt audiences gave excessive attention to",none,"Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he felt","Tacuma had played in an ensemble for jazz organist Charles Earland , but Earland dismissed him as he felt audiences gave excessive attention to his playing.",49.87813009461388,6.034628868103027
"Lloyd Sachs of the Chicago Sun @-@ Times wrote that , although Coleman was not viewed as a jazz fusion artist , the album can be described as such because of its combination of free jazz and funk.","Lloyd Sachs of the Chicago Sun @-@ Times wrote , although Coleman was not viewed as a jazz fusion artist , the album can be described as such because of its combination of free jazz and funk.",Lloyd Sachs of the Chicago Sun @-@ Times,", although Coleman was not viewed as a jazz fusion artist , the album can be described as such because of its combination of free jazz and funk.",0,write,wrote,"Lloyd Sachs of the Chicago Sun @-@ Times wrote , although Coleman was not",that,Lloyd Sachs of the Chicago Sun @-@ Times wrote,"Lloyd Sachs of the Chicago Sun @-@ Times wrote , although Coleman was not viewed as",62.72403424978256,8.146214485168457
Glenn Kenny disagreed and felt its boisterous style had more in common with the no wave genre and the artists of New York City 's downtown music scene such as John Zorn.,Glenn Kenny disagreed and felt its boisterous style had more in common with the no wave genre and the artists of New York City 's downtown music scene such as John Zorn.,Glenn Kenny disagreed and,its boisterous style had more in common with the no wave genre and the artists of New York City 's downtown music scene such as John Zorn.,0,feel,felt,Glenn Kenny disagreed and felt its boisterous style had more,none,Glenn Kenny disagreed and felt,Glenn Kenny disagreed and felt its boisterous style had more in common,54.1038998356089,9.71929931640625
"McRae remarked that Coleman and Prime Time exchanged "" directional hints "" throughout the songs , as one player changed key and the others modulated accordingly.","McRae remarked Coleman and Prime Time exchanged "" directional hints "" throughout the songs , as one player changed key and the others modulated accordingly.",McRae,"Coleman and Prime Time exchanged "" directional hints "" throughout the songs , as one player changed key and the others modulated accordingly.",0,remark,remarked,McRae remarked Coleman and Prime Time exchanged,that,McRae remarked,"McRae remarked Coleman and Prime Time exchanged "" directional",100.93060493469238,15.159812927246094
"Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and suggested that "" Sleep Talk "" was derived from the opening bassoon solo in Igor Stravinsky 's 1913 orchestral work The Rite of Spring.","Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and suggested "" Sleep Talk "" was derived from the opening bassoon solo in Igor Stravinsky 's 1913 orchestral work The Rite of Spring.","Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and",""" Sleep Talk "" was derived from the opening bassoon solo in Igor Stravinsky 's 1913 orchestral work The Rite of Spring.",0,suggest,suggested,"Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and suggested "" Sleep Talk "" was",that,"Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and suggested","Nicholson observed West African rhythms and collective improvisation rooted in New Orleans jazz on "" Love Words "" , and suggested "" Sleep Talk "" was derived from",43.331648498773575,7.683502197265625
German musicologist Peter Niklas Wilson said the album may have been the most tuneful and commercial @-@ sounding of his career at that point.,German musicologist Peter Niklas Wilson said the album may have been the most tuneful and commercial @-@ sounding of his career at that point.,German musicologist Peter Niklas Wilson,the album may have been the most tuneful and commercial @-@ sounding of his career at that point.,0,say,said,German musicologist Peter Niklas Wilson said the album may have been,none,German musicologist Peter Niklas Wilson said,German musicologist Peter Niklas Wilson said the album may have been the most,28.03481674194336,5.542863845825195
"Because the record offered a middle ground between funk and jazz , McRae argued that it consequently appealed to neither demographic of listeners.","Because the record offered a middle ground between funk and jazz , McRae argued it consequently appealed to neither demographic of listeners.","Because the record offered a middle ground between funk and jazz , McRae",it consequently appealed to neither demographic of listeners.,0,argue,argued,"Because the record offered a middle ground between funk and jazz , McRae argued it consequently appealed to neither",that,"Because the record offered a middle ground between funk and jazz , McRae argued","Because the record offered a middle ground between funk and jazz , McRae argued it consequently appealed to neither demographic of",65.83694072067738,11.719429969787598
"Sound & Vision critic Brent Butterworth speculated that it was overlooked because it had electric instruments , rock and funk drumming , and did not conform to what he felt was the hokey image of jazz that many of the genre 's fans preferred.","Sound & Vision critic Brent Butterworth speculated it was overlooked because it had electric instruments , rock and funk drumming , and did not conform to what he felt was the hokey image of jazz that many of the genre 's fans preferred.",Sound & Vision critic Brent Butterworth,"it was overlooked because it had electric instruments , rock and funk drumming , and did not conform to what he felt was the hokey image of jazz that many of the genre 's fans preferred.",0,speculate,speculated,Sound & Vision critic Brent Butterworth speculated it was overlooked because it,that,Sound & Vision critic Brent Butterworth speculated,Sound & Vision critic Brent Butterworth speculated it was overlooked because it had electric,52.40105426311493,13.873017311096191
"In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he said should concentrate on Coleman 's playing and "" let the maelstrom resolve itself around his center "".","In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he said should concentrate on Coleman 's playing and "" let the maelstrom resolve itself around his center "".","In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he","he said should concentrate on Coleman 's playing and "" let the maelstrom resolve itself around his center "".",-3,say,said,"In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he said should concentrate on",other,"In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he said","In his opinion , the discordant keys radically transmuted conventional polyphony and would be the most challenging part for listeners , whom he said should concentrate on Coleman",35.66563957929611,4.521656513214111
"Kofi Natambu from the Detroit Metro Times said Coleman 's synergetic approach displayed expressive immediacy rather than superficial technical flair while calling the record "" a multi @-@ tonal mosaic of great power , humor , color , wit , sensuality , compassion and tenderness "".","Kofi Natambu from the Detroit Metro Times said Coleman 's synergetic approach displayed expressive immediacy rather than superficial technical flair while calling the record "" a multi @-@ tonal mosaic of great power , humor , color , wit , sensuality , compassion and tenderness "".",Kofi Natambu from the Detroit Metro Times,"Coleman 's synergetic approach displayed expressive immediacy rather than superficial technical flair while calling the record "" a multi @-@ tonal mosaic of great power , humor , color , wit , sensuality , compassion and tenderness "".",0,say,said,Kofi Natambu from the Detroit Metro Times said Coleman 's synergetic approach displayed,none,Kofi Natambu from the Detroit Metro Times said,Kofi Natambu from the Detroit Metro Times said Coleman 's synergetic approach displayed expressive immediacy,106.04420399479568,5.107748985290527
"Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.","Dan Sullivan of the Los Angeles Times argued the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.",Dan Sullivan of the Los Angeles Times,"the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.",0,argue,argued,Dan Sullivan of the Los Angeles Times argued the album 's supporters in,that,Dan Sullivan of the Los Angeles Times argued,"Dan Sullivan of the Los Angeles Times argued the album 's supporters in "" hip",84.40614281105809,11.18420124053955
"Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.","Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.","Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he","Tacuma and Coleman 's playing sounded like a unique "" beacon of clarity "" amid an incessant background.",0,feel,felt,"Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing",none,"Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt","Dan Sullivan of the Los Angeles Times argued that the album 's supporters in "" hip rock circles "" had overlooked flaws ; he felt Tacuma and Coleman 's playing sounded like",74.52851235866547,8.253799438476562
"Coleman received $ 25 @,@ 000 for the publishing rights to Of Human Feelings but said his managers sold it for less than the recording costs and that he did not receive any of its royalties.","Coleman received $ 25 @,@ 000 for the publishing rights to Of Human Feelings but said his managers sold it for less than the recording costs and that he did not receive any of its royalties.","Coleman received $ 25 @,@ 000 for the publishing rights to Of Human Feelings but",his managers sold it for less than the recording costs and that he did not receive any of its royalties.,0,say,said,"Coleman received $ 25 @ , @ 000 for the publishing rights to Of Human Feelings but said his managers sold it for",none,"Coleman received $ 25 @,@ 000 for the publishing rights to Of Human Feelings but said","Coleman received $ 25 @,@ 000 for the publishing rights to Of Human Feelings but said his managers sold it for less than",44.329810321331024,7.396622657775879
"In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer said Of Human Feelings was still innovative and radical by the standards of other music in 1982 , three years after it was recorded.","In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer said Of Human Feelings was still innovative and radical by the standards of other music in 1982 , three years after it was recorded.","In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer","Of Human Feelings was still innovative and radical by the standards of other music in 1982 , three years after it was recorded.",0,say,said,"In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer said Of Human Feelings was still",none,"In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer said","In a 1986 article for The New York Times on Coleman 's work with Prime Time , Robert Palmer said Of Human Feelings was still innovative and",69.34174291882664,6.234795093536377
