sentence,pseudo_that,matrix_verb_to_cc,verb,verb_in_text,comp_type,context,context_verb,context_verb_n,embedded_n_sum,verb_sum
"Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided the episode should revolve mostly around him.","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided the episode should revolve mostly around him.",0,realize,realized,none,"Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely",33.41511035,8.155163765
"Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided the episode should revolve mostly around him.","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided the episode should revolve mostly around him.",0,decide,decided,none,"Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided","Although the joke originally stemmed from Evel Knievel and not Kanye West , Parker and Stone said they realized West would probably be extremely humorless about the joke and not understand it , so they decided the episode should revolve mostly",44.20041695,2.399303675
"After coming up with the idea , Parker and Stone waited a long time before they finally wrote the script because , Stone said , "" It just seemed too dumb.","After coming up with the idea , Parker and Stone waited a long time before they finally wrote the script because , Stone said , "" It just seemed too dumb.",0,say,said,none,"After coming up with the idea , Parker and Stone waited a long time before they finally wrote the script because , Stone","After coming up with the idea , Parker and Stone waited a long time before they finally wrote the script because , Stone said","After coming up with the idea , Parker and Stone waited a long time before they finally wrote the script because , Stone said , "" It just seemed",18.95733607,1.584181428
"Are we really going to do a whole episode about this ? "" Stone said the jokes about Carlos Mencia were "" just a complete afterthought "" that came about during the writing process.","Are we really going to do a whole episode about this ? "" Stone said the jokes about Carlos Mencia were "" just a complete afterthought "" that came about during the writing process.",0,say,said,none,"Are we really going to do a whole episode about this ? "" Stone","Are we really going to do a whole episode about this ? "" Stone said","Are we really going to do a whole episode about this ? "" Stone said the jokes about Carlos Mencia",50.49177989,7.450534344
"Stone said , "" They truly believe they did it.","Stone said , "" They truly believe they did it.",0,say,said,none,Stone,Stone said,"Stone said , "" They truly believe",36.2189922,10.47158623
"Stone said , "" They truly believe they did it.","Stone said , "" They truly believe they did it.",0,believe,believe,none,"Stone said , "" They truly","Stone said , "" They truly believe","Stone said , "" They truly believe they did it.",16.75464272,4.350243211
... They actually fully believe that they came up with it.,... They actually fully believe they came up with it.,0,believe,believe,that,... They actually fully,... They actually fully believe,... They actually fully believe they came up with it.,23.27576736,5.823589802
Parker said he eventually discovered he had to sing off @-@ key on purpose in order to get the desired effect.,Parker said he eventually discovered he had to sing off @-@ key on purpose in order to get the desired effect.,0,say,said,none,Parker,Parker said,Parker said he eventually discovered he had,28.19452548,6.05681181
"Parker said , "" You had to be a bad singer in order for that thing to actually sound the way it does.","Parker said , "" You had to be a bad singer in order for that thing to actually sound the way it does.",0,say,said,none,Parker,Parker said,"Parker said , "" You had to",32.53827292,6.05681181
"Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of themselves , although Kanye West said on his blog that his feelings were hurt.","Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of themselves , although Kanye West said on his blog that his feelings were hurt.",0,say,said,none,Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and,Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said,Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of,32.11341578,6.625884533
"Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of themselves , although Kanye West said on his blog that his feelings were hurt.","Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of themselves , although Kanye West said on his blog his feelings were hurt.",3,say,said,that,Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and,Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said,"Both Kanye West and Carlos Mencia responded within one day of the episode 's original broadcast and said they enjoyed the parodies of themselves , although",56.46410722,6.625884533
"After the episode was broadcast , Mencia wrote on his Twitter feed , "" They just made fun of me on South Park.","After the episode was broadcast , Mencia wrote on his Twitter feed , "" They just made fun of me on South Park.",0,write,wrote,none,"After the episode was broadcast , Mencia","After the episode was broadcast , Mencia wrote","After the episode was broadcast , Mencia wrote on his Twitter feed ,",20.994807,7.058665276
I thought it was hysterical.,I thought it was hysterical.,0,think,thought,none,I,I thought,I thought it was hysterical.,19.33462262,7.448469639
"It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said he was trying to change.","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said he was trying to change.",0,acknowledge,acknowledged,none,"It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with",21.53189898,9.741643429
"It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said he was trying to change.","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said he was trying to change.",0,say,said,none,"It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said","It hurts my feelings but what can you expect from South Park ! "" West thanked the South Park writers in his blog entry and acknowledged he has a problem with his ego , but said he was trying to change.",22.85376334,4.281886101
"Parker and Stone said they were extremely surprised by West 's reaction , and felt Mencia was treated far more harshly in the episode than West.","Parker and Stone said they were extremely surprised by West 's reaction , and felt Mencia was treated far more harshly in the episode than West.",0,say,said,none,Parker and Stone,Parker and Stone said,Parker and Stone said they were extremely surprised by,20.61757565,8.20349884
"Parker and Stone said they were extremely surprised by West 's reaction , and felt Mencia was treated far more harshly in the episode than West.","Parker and Stone said they were extremely surprised by West 's reaction , and felt Mencia was treated far more harshly in the episode than West.",0,feel,felt,none,"Parker and Stone said they were extremely surprised by West 's reaction , and","Parker and Stone said they were extremely surprised by West 's reaction , and felt","Parker and Stone said they were extremely surprised by West 's reaction , and felt Mencia was treated far more",50.74341536,5.93982935
"Parker said , "" It was like , dude , we just said you were a gay fish.","Parker said , "" It was like , dude , we just said you were a gay fish.",0,say,said,none,Parker,Parker said,"Parker said , "" It was like",30.45073301,6.05681181
"Parker said , "" It was like , dude , we just said you were a gay fish.","Parker said , "" It was like , dude , we just said you were a gay fish.",0,say,said,none,Parker,Parker said,"Parker said , "" It was like",30.45073301,6.05681181
"Simon Vozick @-@ Levinson of Entertainment Weekly said the post was "" a fascinating look at where Kanye 's head is at these days "" , and complimented West for his "" humility and honesty "".","Simon Vozick @-@ Levinson of Entertainment Weekly said the post was "" a fascinating look at where Kanye 's head is at these days "" , and complimented West for his "" humility and honesty "".",0,say,said,none,Simon Vozick @-@ Levinson of Entertainment Weekly,Simon Vozick @-@ Levinson of Entertainment Weekly said,"Simon Vozick @-@ Levinson of Entertainment Weekly said the post was "" a",31.99569798,8.351167679
"Daniel Kreps of Rolling Stone said : "" Many have tried , all have failed , but in the end it only took four animated children from Colorado to topple Kanye West 's ego.","Daniel Kreps of Rolling Stone said : "" Many have tried , all have failed , but in the end it only took four animated children from Colorado to topple Kanye West 's ego.",0,say,said,none,Daniel Kreps of Rolling Stone,Daniel Kreps of Rolling Stone said,"Daniel Kreps of Rolling Stone said : "" Many have tried",44.5673292,4.472020611
"Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming he had only seen part of the episode and found it funny , but he had been working on his arrogance problem for some time and that South Park did not lead to his "" ego epiphany "".","Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming he had only seen part of the episode and found it funny , but he had been working on his arrogance problem for some time and that South Park did not lead to his "" ego epiphany "".",0,write,wrote,none,Mitchell,Mitchell wrote,"Mitchell wrote , "" Did he just",35.14237857,11.63429928
"Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming he had only seen part of the episode and found it funny , but he had been working on his arrogance problem for some time and that South Park did not lead to his "" ego epiphany "".","Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming he had only seen part of the episode and found it funny , but he had been working on his arrogance problem for some time and that South Park did not lead to his "" ego epiphany "".",0,claim,claiming,none,"Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10","Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming","Mitchell wrote , "" Did he just get the last laugh on South Park ? Conspiracy ! "" In response to the media coverage , West wrote another blog entry on April 10 claiming he had only seen part",25.09760761,10.19769001
"The next day , he said in another blog entry that while visiting The Cheesecake Factory restaurant , the manager brought him a plate of fishsticks as a joke.","The next day , he said in another blog entry while visiting The Cheesecake Factory restaurant , the manager brought him a plate of fishsticks as a joke.",4,say,said,that,"The next day , he","The next day , he said","The next day , he said in another blog entry while visiting The Cheesecake Factory",71.05225487,5.334413052
"Carlos Delgado of If Magazine said the episode was "" another South Park classic "" which "" takes full advantage of Cartman 's monumental ego "".","Carlos Delgado of If Magazine said the episode was "" another South Park classic "" which "" takes full advantage of Cartman 's monumental ego "".",0,say,said,none,Carlos Delgado of If Magazine,Carlos Delgado of If Magazine said,"Carlos Delgado of If Magazine said the episode was "" another",37.41651404,4.468290269
"Travis Fickett of IGN said the episode included some good laughs but "" never kicks into high gear "" and said the themes might have worked better as subplots than a full episode : "" ' Fishsticks ' is one of those episodes that typically occur around now in the South Park season.","Travis Fickett of IGN said the episode included some good laughs but "" never kicks into high gear "" and said the themes might have worked better as subplots than a full episode : "" ' Fishsticks ' is one of those episodes that typically occur around now in the South Park season.",0,say,said,none,Travis Fickett of IGN,Travis Fickett of IGN said,Travis Fickett of IGN said the episode included some good,32.1369164,7.144788265
"Travis Fickett of IGN said the episode included some good laughs but "" never kicks into high gear "" and said the themes might have worked better as subplots than a full episode : "" ' Fishsticks ' is one of those episodes that typically occur around now in the South Park season.","Travis Fickett of IGN said the episode included some good laughs but "" never kicks into high gear "" and said the themes might have worked better as subplots than a full episode : "" ' Fishsticks ' is one of those episodes that typically occur around now in the South Park season.",0,say,said,none,Travis Fickett of IGN,Travis Fickett of IGN said,Travis Fickett of IGN said the episode included some good,32.1369164,7.144788265
""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought the message about celebrity self @-@ delusion might have been better if it focused on only West or Mencia , rather than both.",""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought the message about celebrity self @-@ delusion might have been better if it focused on only West or Mencia , rather than both.",0,say,said,none,""" Sean O 'Neal of The A.V. Club",""" Sean O 'Neal of The A.V. Club said",""" Sean O 'Neal of The A.V. Club said he was disappointed by the",16.82551669,4.550095558
""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought the message about celebrity self @-@ delusion might have been better if it focused on only West or Mencia , rather than both.",""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought the message about celebrity self @-@ delusion might have been better if it focused on only West or Mencia , rather than both.",0,think,thought,none,""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and",""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought",""" Sean O 'Neal of The A.V. Club said he was disappointed by the episode and thought the message about celebrity self",43.88425201,6.537294865
"Kanye West referenced this episode in his song "" Gorgeous "" from the 2010 album My Beautiful Dark Twisted Fantasy where he says "" choke a South Park writer with a fishstick "".","Kanye West referenced this episode in his song "" Gorgeous "" from the 2010 album My Beautiful Dark Twisted Fantasy where he says "" choke a South Park writer with a fishstick "".",0,say,says,none,"Kanye West referenced this episode in his song "" Gorgeous "" from the 2010 album My Beautiful Dark Twisted Fantasy where he","Kanye West referenced this episode in his song "" Gorgeous "" from the 2010 album My Beautiful Dark Twisted Fantasy where he says","Kanye West referenced this episode in his song "" Gorgeous "" from the 2010 album My Beautiful Dark Twisted Fantasy where he says "" choke a South Park",48.4838233,4.62645008
"He similarly referenced the episode on his album Watch the Throne in the song "" Made in America "" when he says "" South Park had them all laughin ' / Now all my niggas designing and we all swaggin '.","He similarly referenced the episode on his album Watch the Throne in the song "" Made in America "" when he says "" South Park had them all laughin ' / Now all my niggas designing and we all swaggin '.",0,say,says,none,"He similarly referenced the episode on his album Watch the Throne in the song "" Made in America "" when he","He similarly referenced the episode on his album Watch the Throne in the song "" Made in America "" when he says","He similarly referenced the episode on his album Watch the Throne in the song "" Made in America "" when he says "" South Park had them",35.20983458,4.58665514
"Middleton said that he had kept his wife off the stage , that he "" didn 't like the idea of musical comedy "" , but would not have objected to her appearance in "" grand opera "".","Middleton said he had kept his wife off the stage , that he "" didn 't like the idea of musical comedy "" , but would not have objected to her appearance in "" grand opera "".",0,say,said,that,Middleton,Middleton said,Middleton said he had kept his wife,24.4065237,3.964433193
"Michelena said that she had so far spent her married life studying to perform three operatic roles : Carmen and Micaëla in Carmen , and Violetta Valéry in La traviata.","Michelena said she had so far spent her married life studying to perform three operatic roles : Carmen and Micaëla in Carmen , and Violetta Valéry in La traviata.",0,say,said,that,Michelena,Michelena said,Michelena said she had so far spent,28.25738668,7.521812916
"She said that prior to appearing at the Garrick Theater , she had been afraid that her stage training had been lost.","She said prior to appearing at the Garrick Theater , she had been afraid that her stage training had been lost.",0,say,said,that,She,She said,She said prior to appearing at the,30.91240132,5.219153881
Michelena said she had to overcome her own fears as well as her husband 's objections.,Michelena said she had to overcome her own fears as well as her husband 's objections.,0,say,said,none,Michelena,Michelena said,Michelena said she had to overcome her,23.5304389,7.521812916
"At the end of November , Michelena quit Dill 's company , reporting that she had been billed underneath Lora Lieb in theater publicity , against the arrangement she had made with company manager Nat A. Magner.","At the end of November , Michelena quit Dill 's company , reporting she had been billed underneath Lora Lieb in theater publicity , against the arrangement she had made with company manager Nat A. Magner.",0,report,reporting,that,"At the end of November , Michelena quit Dill 's company ,","At the end of November , Michelena quit Dill 's company , reporting","At the end of November , Michelena quit Dill 's company , reporting she had been billed underneath",41.43577695,12.40995443
She said she refused to put her famous family name in second place.,She said she refused to put her famous family name in second place.,0,say,said,none,She,She said,She said she refused to put her,23.38767824,5.219153881
""" Leo Cooper , seven years ago , insisted that Mr. Slocum should hear two youngsters sing.",""" Leo Cooper , seven years ago , insisted Mr. Slocum should hear two youngsters sing.",0,insist,insisted,that,""" Leo Cooper , seven years ago ,",""" Leo Cooper , seven years ago , insisted",""" Leo Cooper , seven years ago , insisted Mr. Slocum should hear two",55.24498612,13.80858541
He determined that his pretty wife could star in movies made by his company.,He determined his pretty wife could star in movies made by his company.,0,determine,determined,that,He,He determined,He determined his pretty wife could star,50.61726952,13.21481514
"In response , Michelena described in the column how those skills were helpful to a movie actress , but not absolutely necessary ; she said they "" are accessories to , rather than the substance of the thing ... I would advise every girl entering motion pictures to learn to ride and swim and do all the rest of it , but I would have her realize their subordination to the really artistic side of the profession.","In response , Michelena described in the column how those skills were helpful to a movie actress , but not absolutely necessary ; she said they "" are accessories to , rather than the substance of the thing ... I would advise every girl entering motion pictures to learn to ride and swim and do all the rest of it , but I would have her realize their subordination to the really artistic side of the profession.",0,say,said,none,"In response , Michelena described in the column how those skills were helpful to a movie actress , but not absolutely necessary ; she","In response , Michelena described in the column how those skills were helpful to a movie actress , but not absolutely necessary ; she said","In response , Michelena described in the column how those skills were helpful to a movie actress , but not absolutely necessary ; she said they "" are accessories to",40.49172926,3.099664927
"On May 7 , 1916 , Michelena wrote to caution girls wishing for fame on the silver screen that many like themselves ended up "" broken in spirit "" , with shattered expectations.","On May 7 , 1916 , Michelena wrote to caution girls wishing for fame on the silver screen many like themselves ended up "" broken in spirit "" , with shattered expectations.",6,wish,wishing,that,"On May 7 , 1916 , Michelena wrote to caution girls","On May 7 , 1916 , Michelena wrote to caution girls wishing","On May 7 , 1916 , Michelena wrote to caution girls wishing for fame on the silver screen many like themselves ended up",86.41955999,11.64718628
"Then , and this is the really great test of her talents , she must so lose herself in those conditions of thought and emotion , and feel through them , that her mimicry of their outward manifestations comes naturally and without conscious endeavor.","Then , and this is the really great test of her talents , she must so lose herself in those conditions of thought and emotion , and feel through them , that her mimicry of their outward manifestations comes naturally and without conscious endeavor.",0,feel,feel,none,"Then , and this is the really great test of her talents , she must so lose herself in those conditions of thought and emotion , and","Then , and this is the really great test of her talents , she must so lose herself in those conditions of thought and emotion , and feel","Then , and this is the really great test of her talents , she must so lose herself in those conditions of thought and emotion , and feel through them , that her",24.30508852,7.965214729
"They reportedly divorced in the mid @-@ 1920s , though Middleton told the 1930 US Census that they were married.","They reportedly divorced in the mid @-@ 1920s , though Middleton told the 1930 US Census they were married.",4,tell,told,that,"They reportedly divorced in the mid @-@ 1920s , though Middleton","They reportedly divorced in the mid @-@ 1920s , though Middleton told","They reportedly divorced in the mid @-@ 1920s , though Middleton told the 1930 US Census they were married.",54.16699505,6.163508415
"The San Francisco Chronicle reported that this was "" the first invasion of those countries by an American operatic star in repertoire performances "".","The San Francisco Chronicle reported this was "" the first invasion of those countries by an American operatic star in repertoire performances "".",0,report,reported,that,The San Francisco Chronicle,The San Francisco Chronicle reported,"The San Francisco Chronicle reported this was "" the first",32.87864614,5.35931778
""" I never thought I would miss , "" he said later.",""" I never thought I would miss , "" he said later.",0,think,thought,none,""" I never",""" I never thought",""" I never thought I would miss , """,31.30992258,2.376271248
""" I was 36 and I thought I had retired , "" he said.",""" I was 36 and I thought I had retired , "" he said.",0,think,thought,none,""" I was 36 and I",""" I was 36 and I thought",""" I was 36 and I thought I had retired , """,28.72369754,5.829269648
"Groza , who was 44 years old when he quit the game , said in his memoir that retiring was "" the saddest day of my football life.","Groza , who was 44 years old when he quit the game , said in his memoir retiring was "" the saddest day of my football life.",3,say,said,that,"Groza , who was 44 years old when he quit the game ,","Groza , who was 44 years old when he quit the game , said","Groza , who was 44 years old when he quit the game , said in his memoir retiring was "" the saddest",59.68293798,3.571772873
"Groza was a leading critic of the move , saying it was "" like some man walking off with your wife.","Groza was a leading critic of the move , saying it was "" like some man walking off with your wife.",0,say,saying,none,"Groza was a leading critic of the move ,","Groza was a leading critic of the move , saying","Groza was a leading critic of the move , saying it was "" like some",26.73107409,4.341675282
Recent games have emphasized that these games are about ability and not disability.,Recent games have emphasized these games are about ability and not disability.,0,emphasize,emphasized,that,Recent games have,Recent games have emphasized,Recent games have emphasized these games are about ability,39.9331398,10.8675766
"Although the name was originally coined as a portmanteau combining "" paraplegic "" ( due to its origins as games for people with spinal injuries ) and "" Olympic , "" the inclusion of other disability groups meant that this was no longer considered very accurate.","Although the name was originally coined as a portmanteau combining "" paraplegic "" ( due to its origins as games for people with spinal injuries ) and "" Olympic , "" the inclusion of other disability groups meant this was no longer considered very accurate.",0,mean,meant,that,"Although the name was originally coined as a portmanteau combining "" paraplegic "" ( due to its origins as games for people with spinal injuries ) and "" Olympic , "" the inclusion of other disability groups","Although the name was originally coined as a portmanteau combining "" paraplegic "" ( due to its origins as games for people with spinal injuries ) and "" Olympic , "" the inclusion of other disability groups meant","Although the name was originally coined as a portmanteau combining "" paraplegic "" ( due to its origins as games for people with spinal injuries ) and "" Olympic , "" the inclusion of other disability groups meant this was no longer considered",20.93639633,7.27768898
In 2001 the International Olympic Committee ( IOC ) and the International Paralympic Committee ( IPC ) signed an agreement which guaranteed that host cities would be contracted to manage both the Olympic and Paralympic Games.,In 2001 the International Olympic Committee ( IOC ) and the International Paralympic Committee ( IPC ) signed an agreement which guaranteed host cities would be contracted to manage both the Olympic and Paralympic Games.,0,guarantee,guaranteed,that,In 2001 the International Olympic Committee ( IOC ) and the International Paralympic Committee ( IPC ) signed an agreement which,In 2001 the International Olympic Committee ( IOC ) and the International Paralympic Committee ( IPC ) signed an agreement which guaranteed,In 2001 the International Olympic Committee ( IOC ) and the International Paralympic Committee ( IPC ) signed an agreement which guaranteed host cities would be contracted,35.50555134,6.541250229
While the charter is silent on discrimination specifically related to disability ; given the language in the charter regarding discrimination it is reasonable to infer that discrimination on the basis of disability would be against the ideals of the Olympic Charter and the IOC.,While the charter is silent on discrimination specifically related to disability ; given the language in the charter regarding discrimination it is reasonable to infer discrimination on the basis of disability would be against the ideals of the Olympic Charter and the IOC.,0,infer,infer,that,While the charter is silent on discrimination specifically related to disability ; given the language in the charter regarding discrimination it is reasonable to,While the charter is silent on discrimination specifically related to disability ; given the language in the charter regarding discrimination it is reasonable to infer,While the charter is silent on discrimination specifically related to disability ; given the language in the charter regarding discrimination it is reasonable to infer discrimination on the basis of,12.95516879,6.401065826
"They alleged that the United States Olympic Committee ( USOC ) , which also include the USOC Paralympic Division ( the National Paralympic Committee ) , was underfunding American Paralympic athletes.","They alleged the United States Olympic Committee ( USOC ) , which also include the USOC Paralympic Division ( the National Paralympic Committee ) , was underfunding American Paralympic athletes.",0,allege,alleged,that,They,They alleged,They alleged the United States Olympic Committee,26.02781025,15.31188965
"The case was appealed to the Supreme Court , where on September 6 , 2008 it announced that it would not hear the appeal.","The case was appealed to the Supreme Court , where on September 6 , 2008 it announced it would not hear the appeal.",0,announce,announced,that,"The case was appealed to the Supreme Court , where on September 6 , 2008 it","The case was appealed to the Supreme Court , where on September 6 , 2008 it announced","The case was appealed to the Supreme Court , where on September 6 , 2008 it announced it would not hear the",14.07481128,10.59737968
The BBC announced it would stream some content on its website and show a one @-@ hour highlight program after the Games ended.,The BBC announced it would stream some content on its website and show a one @-@ hour highlight program after the Games ended.,0,announce,announced,none,The BBC,The BBC announced,The BBC announced it would stream some content,31.36110115,7.814659595
"NRK were far more pleased with the production of the ice sledge hockey and wheelchair curling events , which they felt reached the same level as the Olympic Games.","NRK were far more pleased with the production of the ice sledge hockey and wheelchair curling events , which they felt reached the same level as the Olympic Games.",0,feel,felt,none,"NRK were far more pleased with the production of the ice sledge hockey and wheelchair curling events , which they","NRK were far more pleased with the production of the ice sledge hockey and wheelchair curling events , which they felt","NRK were far more pleased with the production of the ice sledge hockey and wheelchair curling events , which they felt reached the same level as",25.55919957,6.602643549
"IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people think that North America always lead [ s ] on everything , and on this they don 't.","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking "" some people think that North America always lead [ s ] on everything , and on this they don 't.",0,remark,remarking,that,"IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking "" some people think that",28.19466591,14.32176208
"IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people think that North America always lead [ s ] on everything , and on this they don 't.","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people think North America always lead [ s ] on everything , and on this they don 't.",0,think,think,that,"IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people think","IPC president Philip Craven was vocal about NBC 's reluctance to air coverage in 2012 , expressing his disappointment for American athletes and viewers who would miss the "" amazing images "" the games would bring , and remarking that "" some people think North America always lead [",51.94754505,5.131829262
""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating that "" if we find our values don ’ t fit , we ’ ll have to go somewhere else.",""" Following the closing ceremonies , Craven hinted the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating that "" if we find our values don ’ t fit , we ’ ll have to go somewhere else.",0,hint,hinted,that,""" Following the closing ceremonies , Craven",""" Following the closing ceremonies , Craven hinted",""" Following the closing ceremonies , Craven hinted the IPC might put greater",54.54519749,13.86265397
""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating that "" if we find our values don ’ t fit , we ’ ll have to go somewhere else.",""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating "" if we find our values don ’ t fit , we ’ ll have to go somewhere else.",0,state,stating,that,""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by",""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating",""" Following the closing ceremonies , Craven hinted that the IPC might put greater scrutiny on broadcasters at future editions of the Paralympics ( or may strip NBC of its broadcast rights ) , by stating "" if we find our",27.6896441,6.895264655
"A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed that of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed the 2010 Paralympic and Olympic Games in Vancouver , Canada triggered additional accessibility of buildings , sidewalks and public spaces.","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed of roughly 1 @,@ 600 Canadian respondents , 41 – 50 percent believed the 2010 Paralympic and Olympic Games in Vancouver , Canada triggered additional accessibility of buildings , sidewalks and public spaces.",0,show,showed,that,"A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) ,","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed","A 2010 study by the University of British Columbia ( UBC ) on the Olympic Games Impact ( OGI ) , showed of roughly 1 @,@ 600",82.43246746,5.564495981
