sentence,pseudo_that,matrix_verb_to_cc,verb,verb_in_text,comp_type,context,context_verb,context_verb_n,embedded_n_sum,verb_sum
Coles Finch stated that the villagers considered the then @-@ current cake to be unleavened bread.,Coles Finch stated the villagers considered the then @-@ current cake to be unleavened bread.,0,state,stated,that,Coles Finch,Coles Finch stated,Coles Finch stated the villagers considered the then,48.63155651,15.4083395
"Although Clinch believed that the evidence pointed to the twins having genuinely existed but that they had lived in the 16th century , rather than the early 12th century as generally claimed , they are not mentioned in any journals or books from the period.","Although Clinch believed the evidence pointed to the twins having genuinely existed but that they had lived in the 16th century , rather than the early 12th century as generally claimed , they are not mentioned in any journals or books from the period.",0,believe,believed,that,Although Clinch,Although Clinch believed,Although Clinch believed the evidence pointed to the,24.23564696,11.63170242
He suggested that they had in fact been pygopagus ( twins joined at the pelvis ).,He suggested they had in fact been pygopagus ( twins joined at the pelvis ).,0,suggest,suggested,that,He,He suggested,He suggested they had in fact been,25.3924675,11.25333214
"Pygopagus twins are known to put their arms around each other 's shoulders when walking , and Ballantyne suggested that this accounted for their apparently being joined at the shoulders in drawings.","Pygopagus twins are known to put their arms around each other 's shoulders when walking , and Ballantyne suggested this accounted for their apparently being joined at the shoulders in drawings.",0,suggest,suggested,that,"Pygopagus twins are known to put their arms around each other 's shoulders when walking , and Ballantyne","Pygopagus twins are known to put their arms around each other 's shoulders when walking , and Ballantyne suggested","Pygopagus twins are known to put their arms around each other 's shoulders when walking , and Ballantyne suggested this accounted for their apparently",33.59990499,13.57696438
"The pygopagus Millie and Christine McCoy had lived in Britain for a short time before going on to a successful singing career in the United States , and it was known from their case that such twins were capable of surviving to adulthood.","The pygopagus Millie and Christine McCoy had lived in Britain for a short time before going on to a successful singing career in the United States , and it was known from their case such twins were capable of surviving to adulthood.",3,know,known,that,"The pygopagus Millie and Christine McCoy had lived in Britain for a short time before going on to a successful singing career in the United States , and it was","The pygopagus Millie and Christine McCoy had lived in Britain for a short time before going on to a successful singing career in the United States , and it was known","The pygopagus Millie and Christine McCoy had lived in Britain for a short time before going on to a successful singing career in the United States , and it was known from their case such twins were capable of",60.44308203,9.563354731
"Jan Bondeson ( 1992 and 2006 ) proposed that , while the names "" Eliza and Mary Chulkhurst "" are not recorded in any early documents and are likely to have been a later addition , the existence of the twins and the claimed 1100 year of birth cannot be dismissed.","Jan Bondeson ( 1992 and 2006 ) proposed , while the names "" Eliza and Mary Chulkhurst "" are not recorded in any early documents and are likely to have been a later addition , the existence of the twins and the claimed 1100 year of birth cannot be dismissed.",0,propose,proposed,that,Jan Bondeson ( 1992 and 2006 ),Jan Bondeson ( 1992 and 2006 ) proposed,"Jan Bondeson ( 1992 and 2006 ) proposed , while the names """,45.64543295,13.35714269
"He concluded that the case of Christine McCoy , who survived for eight hours following the death of her polypagus twin Millie , shows that the claimed six hours between the deaths of the Biddenden Maids is plausible , and agreed with Ballantyne 's proposal that the idea that the twins were joined at the shoulder is a later misinterpretation of the figures on the Biddenden cake.","He concluded that the case of Christine McCoy , who survived for eight hours following the death of her polypagus twin Millie , shows the claimed six hours between the deaths of the Biddenden Maids is plausible , and agreed with Ballantyne 's proposal that the idea that the twins were joined at the shoulder is a later misinterpretation of the figures on the Biddenden cake.",0,show,shows,that,"He concluded that the case of Christine McCoy , who survived for eight hours following the death of her polypagus twin Millie ,","He concluded that the case of Christine McCoy , who survived for eight hours following the death of her polypagus twin Millie , shows","He concluded that the case of Christine McCoy , who survived for eight hours following the death of her polypagus twin Millie , shows the claimed six hours between",50.71906835,8.557933033
"He was very likely Abbot of Abingdon before becoming Abbot of St Albans Abbey around 975 , although some historians do not believe that he held the office of Abbot at Abingdon.","He was very likely Abbot of Abingdon before becoming Abbot of St Albans Abbey around 975 , although some historians do not believe he held the office of Abbot at Abingdon.",0,believe,believe,that,"He was very likely Abbot of Abingdon before becoming Abbot of St Albans Abbey around 975 , although some historians do not","He was very likely Abbot of Abingdon before becoming Abbot of St Albans Abbey around 975 , although some historians do not believe","He was very likely Abbot of Abingdon before becoming Abbot of St Albans Abbey around 975 , although some historians do not believe he held the office of",22.38186729,1.653439999
"A story was told that Ælfric introduced monks into the cathedral church of Christ Church , Canterbury , replacing the secular clerks that had taken over the foundation during the ninth century.","A story was told Ælfric introduced monks into the cathedral church of Christ Church , Canterbury , replacing the secular clerks that had taken over the foundation during the ninth century.",0,tell,told,that,A story was,A story was told,A story was told Ælfric introduced monks into the,70.81263292,4.998551846
"Although they are told the dog is too old to be retrained , they take him to a black dog trainer to try.","Although they are told the dog is too old to be retrained , they take him to a black dog trainer to try.",0,tell,told,none,Although they are,Although they are told,Although they are told the dog is too old,28.2489357,12.08936214
Gary states that he changed the ending of the American version to be more optimistic.,Gary states he changed the ending of the American version to be more optimistic.,0,state,states,that,Gary,Gary states,Gary states he changed the ending of,31.19856882,14.87134266
"In an interview about the novel , Gary states that as a "" typical American idealist "" she was an easy mark for people seeking money for causes , and he depicts this in the novel by having her frequently appearing in activist events writing checks.","In an interview about the novel , Gary states as a "" typical American idealist "" she was an easy mark for people seeking money for causes , and he depicts this in the novel by having her frequently appearing in activist events writing checks.",0,state,states,that,"In an interview about the novel , Gary","In an interview about the novel , Gary states","In an interview about the novel , Gary states as a "" typical American",38.1751399,10.66642475
"Phoebe Adams of The Atlantic felt the story was ironic , and noted that it was "" presumably "" true.","Phoebe Adams of The Atlantic felt the story was ironic , and noted that it was "" presumably "" true.",0,feel,felt,none,Phoebe Adams of The Atlantic,Phoebe Adams of The Atlantic felt,"Phoebe Adams of The Atlantic felt the story was ironic ,",37.2464478,12.9968791
"Phoebe Adams of The Atlantic felt the story was ironic , and noted that it was "" presumably "" true.","Phoebe Adams of The Atlantic felt the story was ironic , and noted it was "" presumably "" true.",0,note,noted,that,"Phoebe Adams of The Atlantic felt the story was ironic , and","Phoebe Adams of The Atlantic felt the story was ironic , and noted","Phoebe Adams of The Atlantic felt the story was ironic , and noted it was "" presumably """,33.32992315,7.164522409
"She felt the depiction of Marlon Brando was "" tartly funny "" and that story as a whole served "" as an excuse for Mr. Gary 's comments on racial affairs in this country , a matter on which is somewhat less pessimistic than the natives and a good deal more sensible.","She felt the depiction of Marlon Brando was "" tartly funny "" and that story as a whole served "" as an excuse for Mr. Gary 's comments on racial affairs in this country , a matter on which is somewhat less pessimistic than the natives and a good deal more sensible.",0,feel,felt,none,She,She felt,She felt the depiction of Marlon Brando,41.76854593,9.27609539
"Julien Roumette felt Romain 's depiction of the racial tensions in America at the time was "" meticulously reconstituted , with a realistic , even documentary , rather exceptional dimension.","Julien Roumette felt Romain 's depiction of the racial tensions in America at the time was "" meticulously reconstituted , with a realistic , even documentary , rather exceptional dimension.",0,feel,felt,none,Julien Roumette,Julien Roumette felt,Julien Roumette felt Romain 's depiction of the,51.39694768,12.01579571
"She felt the novel was a "" decathlon event "" in which Gary turned a "" household crisis into a full @-@ scale allegory.","She felt the novel was a "" decathlon event "" in which Gary turned a "" household crisis into a full @-@ scale allegory.",0,feel,felt,none,She,She felt,"She felt the novel was a """,30.26953244,9.27609539
""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",0,note,noting,none,""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" ,",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived",44.07110977,5.079537347
""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",0,feel,felt,none,""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to """,41.17145014,5.403176308
""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth to "" make himself a legend in his own time.",0,wonder,wondered,other,""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered",""" Overall , she praised the book as a "" memorable portrait of guilt and largess in black and white "" , noting she felt Gary had lived to "" witness his own maturity "" though she also wondered if he stretched the truth",26.09603256,6.6066401
"In reflecting on the film , Fuller notes that he had known Gary before being offered the chance to direct the White Dog adaptation , and greatly admired both Gary and the novel.","In reflecting on the film , Fuller notes he had known Gary before being offered the chance to direct the White Dog adaptation , and greatly admired both Gary and the novel.",0,note,notes,that,"In reflecting on the film , Fuller","In reflecting on the film , Fuller notes","In reflecting on the film , Fuller notes he had known Gary before",42.06012154,5.59974736
"In an interview with the Los Angeles Times , he stated "" I know [ Gary would ] have liked it.","In an interview with the Los Angeles Times , he stated "" I know [ Gary would ] have liked it.",0,state,stated,none,"In an interview with the Los Angeles Times , he","In an interview with the Los Angeles Times , he stated","In an interview with the Los Angeles Times , he stated "" I know [ Gary",46.67917776,7.274830341
"In an interview with the Los Angeles Times , he stated "" I know [ Gary would ] have liked it.","In an interview with the Los Angeles Times , he stated "" I know [ Gary would ] have liked it.",0,state,stated,none,"In an interview with the Los Angeles Times , he","In an interview with the Los Angeles Times , he stated","In an interview with the Los Angeles Times , he stated "" I know [ Gary",46.67917776,7.274830341
A 2006 study reports that proper condom use decreases the risk of transmission of human papillomavirus ( HPV ) to women by approximately 70 %.,A 2006 study reports proper condom use decreases the risk of transmission of human papillomavirus ( HPV ) to women by approximately 70 %.,0,report,reports,that,A 2006 study,A 2006 study reports,A 2006 study reports proper condom use decreases the,40.94843337,10.33963013
"Another study in the same year found consistent condom use was effective at reducing transmission of herpes simplex virus @-@ 2 also known as genital herpes , in both men and women.","Another study in the same year found consistent condom use was effective at reducing transmission of herpes simplex virus @-@ 2 also known as genital herpes , in both men and women.",0,find,found,none,Another study in the same year,Another study in the same year found,Another study in the same year found consistent condom use was effective,42.3043696,1.586367249
"In addition , researchers in the UK suggest that a hormone in semen can aggravate existing cervical cancer , condom use during sex can prevent exposure to the hormone.","In addition , researchers in the UK suggest a hormone in semen can aggravate existing cervical cancer , condom use during sex can prevent exposure to the hormone.",0,suggest,suggest,that,"In addition , researchers in the UK","In addition , researchers in the UK suggest","In addition , researchers in the UK suggest a hormone in semen can",35.15891027,8.939990044
One study found that semen exposure from a broken condom was about half that of unprotected intercourse ; semen exposure from a slipped condom was about one @-@ fifth that of unprotected intercourse.,One study found semen exposure from a broken condom was about half that of unprotected intercourse ; semen exposure from a slipped condom was about one @-@ fifth that of unprotected intercourse.,0,find,found,that,One study,One study found,One study found semen exposure from a broken,48.69676137,1.33197391
One study found that semen exposure from a broken condom was about half that of unprotected intercourse ; semen exposure from a slipped condom was about one @-@ fifth that of unprotected intercourse.,One study found that semen exposure from a broken condom was about half that of unprotected intercourse ; semen exposure from a slipped condom was about one @-@ fifth that of unprotected intercourse.,0,find,found,none,One study,One study found,One study found that semen exposure from a,32.30029166,1.33197391
"Some authors encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , but others warn that "" the thinner the condom , the smaller the force required to break it "".","Some authors encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , but others warn "" the thinner the condom , the smaller the force required to break it "".",0,warn,warn,that,"Some authors encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , but others","Some authors encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , but others warn","Some authors encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , but others warn "" the thinner the condom",23.68948686,6.533793449
An article in Population Reports suggests that education on condom use reduces behaviors that increase the risk of breakage and slippage.,An article in Population Reports suggests education on condom use reduces behaviors that increase the risk of breakage and slippage.,0,suggest,suggests,that,An article in Population Reports,An article in Population Reports suggests,An article in Population Reports suggests education on condom use reduces,43.34298873,5.259250164
"A Family Health International publication also offers the view that education can reduce the risk of breakage and slippage , but emphasizes that more research needs to be done to determine all of the causes of breakage and slippage.","A Family Health International publication also offers the view that education can reduce the risk of breakage and slippage , but emphasizes more research needs to be done to determine all of the causes of breakage and slippage.",0,emphasize,emphasizes,that,"A Family Health International publication also offers the view that education can reduce the risk of breakage and slippage , but","A Family Health International publication also offers the view that education can reduce the risk of breakage and slippage , but emphasizes","A Family Health International publication also offers the view that education can reduce the risk of breakage and slippage , but emphasizes more research needs to be",17.18123581,9.677253723
"Some couples find that putting on a condom interrupts sex , although others incorporate condom application as part of their foreplay.","Some couples find putting on a condom interrupts sex , although others incorporate condom application as part of their foreplay.",0,find,find,that,Some couples,Some couples find,Some couples find putting on a condom interrupts,39.21081555,6.242039204
Some men and women find the physical barrier of a condom dulls sensation.,Some men and women find the physical barrier of a condom dulls sensation.,0,find,find,none,Some men and women,Some men and women find,Some men and women find the physical barrier of a,27.92903897,6.65976429
Producers claim that condom use depresses sales.,Producers claim condom use depresses sales.,0,claim,claim,that,Producers,Producers claim,Producers claim condom use depresses sales.,49.34414441,10.23416758
"A recent American Psychological Association ( APA ) press release supported the inclusion of information about condoms in sex education , saying "" comprehensive sexuality education programs ... discuss the appropriate use of condoms "" , and "" promote condom use for those who are sexually active.","A recent American Psychological Association ( APA ) press release supported the inclusion of information about condoms in sex education , saying "" comprehensive sexuality education programs ... discuss the appropriate use of condoms "" , and "" promote condom use for those who are sexually active.",0,say,saying,none,"A recent American Psychological Association ( APA ) press release supported the inclusion of information about condoms in sex education ,","A recent American Psychological Association ( APA ) press release supported the inclusion of information about condoms in sex education , saying","A recent American Psychological Association ( APA ) press release supported the inclusion of information about condoms in sex education , saying "" comprehensive sexuality education programs",32.51757386,8.049709916
"Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing that 76 % of American parents want their children to receive comprehensive sexuality education including condom use.","Planned Parenthood , which advocates family planning and sex education , argues no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing that 76 % of American parents want their children to receive comprehensive sexuality education including condom use.",0,argue,argues,that,"Planned Parenthood , which advocates family planning and sex education ,","Planned Parenthood , which advocates family planning and sex education , argues","Planned Parenthood , which advocates family planning and sex education , argues no studies have shown abstinence",37.22306089,8.834283829
"Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing that 76 % of American parents want their children to receive comprehensive sexuality education including condom use.","Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing 76 % of American parents want their children to receive comprehensive sexuality education including condom use.",0,show,showing,that,"Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys","Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing","Planned Parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence @-@ only programs to result in delayed intercourse , and cites surveys showing 76 % of American parents",34.2101489,2.634229422
"Although they are generally effective as a contraceptive by blocking sperm , it is presumed that they are likely less effective than latex in preventing the transmission of agents that cause STDs , because of pores in the material.","Although they are generally effective as a contraceptive by blocking sperm , it is presumed they are likely less effective than latex in preventing the transmission of agents that cause STDs , because of pores in the material.",0,presume,presumed,that,"Although they are generally effective as a contraceptive by blocking sperm , it is","Although they are generally effective as a contraceptive by blocking sperm , it is presumed","Although they are generally effective as a contraceptive by blocking sperm , it is presumed they are likely less effective",22.49679431,12.7139107
"Some believe that lambskin condoms provide a more "" natural "" sensation , and they lack the allergens that are inherent to latex , but because of their lesser protection against infection , other hypoallergenic materials such as polyurethane are recommended for latex @-@ allergic users and / or partners.","Some believe lambskin condoms provide a more "" natural "" sensation , and they lack the allergens that are inherent to latex , but because of their lesser protection against infection , other hypoallergenic materials such as polyurethane are recommended for latex @-@ allergic users and / or partners.",0,believe,believe,that,Some,Some believe,Some believe lambskin condoms provide a more,54.0613631,9.15748024
"Nonoxynol @-@ 9 was once believed to offer additional protection against STDs ( including HIV ) but recent studies have shown that , with frequent use , nonoxynol @-@ 9 may increase the risk of HIV transmission.","Nonoxynol @-@ 9 was once believed to offer additional protection against STDs ( including HIV ) but recent studies have shown , with frequent use , nonoxynol @-@ 9 may increase the risk of HIV transmission.",0,show,shown,that,Nonoxynol @-@ 9 was once believed to offer additional protection against STDs ( including HIV ) but recent studies have,Nonoxynol @-@ 9 was once believed to offer additional protection against STDs ( including HIV ) but recent studies have shown,"Nonoxynol @-@ 9 was once believed to offer additional protection against STDs ( including HIV ) but recent studies have shown , with frequent use ,",37.63796812,1.737247288
The World Health Organization says that spermicidally lubricated condoms should no longer be promoted.,The World Health Organization says spermicidally lubricated condoms should no longer be promoted.,0,say,says,that,The World Health Organization,The World Health Organization says,The World Health Organization says spermicidally lubricated condoms should no,87.61537911,4.08687067
"In March 2010 , the Swiss government announced that it was planning to promote smaller condoms intended for boys and youths of 12 – 14 years old following concern about the pregnancy rate among adolescent girls , and also about the potential spread of AIDS among this age group.","In March 2010 , the Swiss government announced it was planning to promote smaller condoms intended for boys and youths of 12 – 14 years old following concern about the pregnancy rate among adolescent girls , and also about the potential spread of AIDS among this age group.",0,announce,announced,that,"In March 2010 , the Swiss government","In March 2010 , the Swiss government announced","In March 2010 , the Swiss government announced it was planning to promote",21.72069673,2.48739171
"Family planning groups and the Swiss AIDS Federation had campaigned to have a narrower condom produced for youths after a number of studies , including a government study researched at the Centre for Development and Personality Psychology at Basel University , found that standard condoms were unsuitable for boys in this age range , and that the condoms either failed during use or that the boys rejected them altogether because they were too wide , and consequently they used no protection at all.","Family planning groups and the Swiss AIDS Federation had campaigned to have a narrower condom produced for youths after a number of studies , including a government study researched at the Centre for Development and Personality Psychology at Basel University , found standard condoms were unsuitable for boys in this age range , and that the condoms either failed during use or that the boys rejected them altogether because they were too wide , and consequently they used no protection at all.",0,find,found,that,"Family planning groups and the Swiss AIDS Federation had campaigned to have a narrower condom produced for youths after a number of studies , including a government study researched at the Centre for Development and Personality Psychology at Basel University ,","Family planning groups and the Swiss AIDS Federation had campaigned to have a narrower condom produced for youths after a number of studies , including a government study researched at the Centre for Development and Personality Psychology at Basel University , found","Family planning groups and the Swiss AIDS Federation had campaigned to have a narrower condom produced for youths after a number of studies , including a government study researched at the Centre for Development and Personality Psychology at Basel University , found standard condoms were unsuitable for",30.05577724,3.439652681
Falloppio claimed that an experimental trial of the linen sheath demonstrated protection against syphilis.,Falloppio claimed an experimental trial of the linen sheath demonstrated protection against syphilis.,0,claim,claimed,that,Falloppio,Falloppio claimed,Falloppio claimed an experimental trial of the,31.07724941,12.04014301
They generally taught that abstinence was the only way to avoid sexually transmitted diseases.,They generally taught abstinence was the only way to avoid sexually transmitted diseases.,0,teach,taught,that,They generally,They generally taught,They generally taught abstinence was the only way,26.8930949,12.76165104
Freud was especially opposed to the condom because he thought it cut down on sexual pleasure.,Freud was especially opposed to the condom because he thought it cut down on sexual pleasure.,0,think,thought,none,Freud was especially opposed to the condom because he,Freud was especially opposed to the condom because he thought,Freud was especially opposed to the condom because he thought it cut down on sexual,22.71815431,2.958832741
"After learning in the early 1980s that AIDS can be a sexually transmitted infection , the use of condoms was encouraged to prevent transmission of HIV.","After learning in the early 1980s AIDS can be a sexually transmitted infection , the use of condoms was encouraged to prevent transmission of HIV.",4,learn,learning,that,After,After learning,After learning in the early 1980s AIDS can be a sexually,65.86558713,8.670657158
Worldwide condom use is expected to continue to grow : one study predicted that developing nations would need 18 @.@ 6 billion condoms by 2015.,Worldwide condom use is expected to continue to grow : one study predicted developing nations would need 18 @.@ 6 billion condoms by 2015.,0,predict,predicted,that,Worldwide condom use is expected to continue to grow : one study,Worldwide condom use is expected to continue to grow : one study predicted,Worldwide condom use is expected to continue to grow : one study predicted developing nations would need 18,34.68575501,9.884016991
Note that the polar debate with regard to condom usage is attenuated by the target group the argument is directed.,Note the polar debate with regard to condom usage is attenuated by the target group the argument is directed.,0,note,Note,that,,Note,Note the polar debate with regard,49.94439316,3.124382019
"Condom proponents claim this has the benefit of making sex last longer , by diminishing sensation and delaying male ejaculation.","Condom proponents claim this has the benefit of making sex last longer , by diminishing sensation and delaying male ejaculation.",0,claim,claim,none,Condom proponents,Condom proponents claim,Condom proponents claim this has the benefit of,24.52744519,6.050162792
"Those who promote condom @-@ free heterosexual sex ( slang : "" bareback "" ) claim that the condom puts a prophylactic barrier between partners , diminishing what is normally a highly sensual , intimate , and spiritual connection between partners.","Those who promote condom @-@ free heterosexual sex ( slang : "" bareback "" ) claim the condom puts a prophylactic barrier between partners , diminishing what is normally a highly sensual , intimate , and spiritual connection between partners.",0,claim,claim,that,"Those who promote condom @-@ free heterosexual sex ( slang : "" bareback "" )","Those who promote condom @-@ free heterosexual sex ( slang : "" bareback "" ) claim","Those who promote condom @-@ free heterosexual sex ( slang : "" bareback "" ) claim the condom puts a prophylactic",40.71426307,10.49752903
"A few , such as Belgian Cardinal Godfried Danneels , believe the Catholic Church should actively support condoms used to prevent disease , especially serious diseases such as AIDS.","A few , such as Belgian Cardinal Godfried Danneels , believe the Catholic Church should actively support condoms used to prevent disease , especially serious diseases such as AIDS.",0,believe,believe,none,"A few , such as Belgian Cardinal Godfried Danneels ,","A few , such as Belgian Cardinal Godfried Danneels , believe","A few , such as Belgian Cardinal Godfried Danneels , believe the Catholic Church should actively",23.75187838,8.622092962
He said that the use of a condom can be justified in a few individual cases if the purpose is to reduce the risk of an HIV infection.,He said the use of a condom can be justified in a few individual cases if the purpose is to reduce the risk of an HIV infection.,0,say,said,that,He,He said,He said the use of a condom,24.98152936,4.460617065
"A 2001 review stated that humans regularly receive 1 @,@ 000 to 10 @,@ 000 times greater nitrosamine exposure from food and tobacco than from condom use and concluded that the risk of cancer from condom use is very low.","A 2001 review stated humans regularly receive 1 @,@ 000 to 10 @,@ 000 times greater nitrosamine exposure from food and tobacco than from condom use and concluded that the risk of cancer from condom use is very low.",0,state,stated,that,A 2001 review,A 2001 review stated,"A 2001 review stated humans regularly receive 1 @,@",83.76628971,10.69497395
"A study on female HIV prevention published in the Journal of Sex Health Research asserts that Latino women often lack the attitudes needed to negotiate safe sex due to traditional gender @-@ role norms in the Latino community , and may be afraid to bring up the subject of condom use with their partners.","A study on female HIV prevention published in the Journal of Sex Health Research asserts Latino women often lack the attitudes needed to negotiate safe sex due to traditional gender @-@ role norms in the Latino community , and may be afraid to bring up the subject of condom use with their partners.",0,assert,asserts,that,A study on female HIV prevention published in the Journal of Sex Health Research,A study on female HIV prevention published in the Journal of Sex Health Research asserts,A study on female HIV prevention published in the Journal of Sex Health Research asserts Latino women often lack the,36.13981974,11.86314011
"Women who participated in the study often reported that because of the general machismo subtly encouraged in Latino culture , their male partners would be angry or possibly violent at the woman 's suggestion that they use condoms.","Women who participated in the study often reported because of the general machismo subtly encouraged in Latino culture , their male partners would be angry or possibly violent at the woman 's suggestion that they use condoms.",0,report,reported,that,Women who participated in the study often,Women who participated in the study often reported,Women who participated in the study often reported because of the general machismo,42.47843372,3.38290754
"A telephone survey conducted by Rand Corporation and Oregon State University , and published in the Journal of Acquired Immune Deficiency Syndromes showed that belief in AIDS conspiracy theories among United States black men is linked to rates of condom use.","A telephone survey conducted by Rand Corporation and Oregon State University , and published in the Journal of Acquired Immune Deficiency Syndromes showed belief in AIDS conspiracy theories among United States black men is linked to rates of condom use.",0,show,showed,that,"A telephone survey conducted by Rand Corporation and Oregon State University , and published in the Journal of Acquired Immune Deficiency Syndromes","A telephone survey conducted by Rand Corporation and Oregon State University , and published in the Journal of Acquired Immune Deficiency Syndromes showed","A telephone survey conducted by Rand Corporation and Oregon State University , and published in the Journal of Acquired Immune Deficiency Syndromes showed belief in AIDS conspiracy theories",38.47705277,11.76925373
"Maasai women believe that , after conceiving a child , they must have sexual intercourse repeatedly so that the additional sperm aids the child 's development.","Maasai women believe , after conceiving a child , they must have sexual intercourse repeatedly so that the additional sperm aids the child 's development.",0,believe,believe,that,Maasai women,Maasai women believe,"Maasai women believe , after conceiving a child",46.09723634,11.23831558
"Some women in Africa believe that condoms are "" for prostitutes "" and that respectable women should not use them.","Some women in Africa believe condoms are "" for prostitutes "" and that respectable women should not use them.",0,believe,believe,that,Some women in Africa,Some women in Africa believe,"Some women in Africa believe condoms are "" for prostitutes",43.47118974,6.245188713
"The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find unacceptable , particularly given that the decisions about use must be made just prior to intercourse.","The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find unacceptable , particularly given that the decisions about use must be made just prior to intercourse.",0,state,states,none,The grant information,The grant information states,The grant information states : “ The primary drawback,65.58792448,11.42764854
"The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find unacceptable , particularly given that the decisions about use must be made just prior to intercourse.","The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find unacceptable , particularly given that the decisions about use must be made just prior to intercourse.",0,find,find,none,"The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men","The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find","The grant information states : “ The primary drawback from the male perspective is that condoms decrease pleasure as compared to no condom , creating a trade @-@ off that many men find unacceptable , particularly given that",25.9538064,4.509395599
"An old steamship was fitted with a replica of the design 's armor decks and tested against 500 @-@ kilogram ( 1 @,@ 100 lb ) bombs , proving that such ordnance would generally penetrate both the 40 @-@ millimeter ( 1 @.@ 6 in ) upper and 50 @-@ millimeter ( 2 @.@ 0 in ) middle decks before exploding on the armored deck.","An old steamship was fitted with a replica of the design 's armor decks and tested against 500 @-@ kilogram ( 1 @,@ 100 lb ) bombs , proving such ordnance would generally penetrate both the 40 @-@ millimeter ( 1 @.@ 6 in ) upper and 50 @-@ millimeter ( 2 @.@ 0 in ) middle decks before exploding on the armored deck.",0,prove,proving,that,"An old steamship was fitted with a replica of the design 's armor decks and tested against 500 @-@ kilogram ( 1 @,@ 100 lb ) bombs ,","An old steamship was fitted with a replica of the design 's armor decks and tested against 500 @-@ kilogram ( 1 @,@ 100 lb ) bombs , proving","An old steamship was fitted with a replica of the design 's armor decks and tested against 500 @-@ kilogram ( 1 @,@ 100 lb ) bombs , proving such ordnance would generally penetrate",46.40660879,10.15147972
"These tests proved that the torpedo belt system of multiple bulkheads was superior to the Pugliese system of a large tube filled with smaller sealed tubes , but it was too late to incorporate these test results into the design as construction was well underway by the time they were completed in late 1939.","These tests proved the torpedo belt system of multiple bulkheads was superior to the Pugliese system of a large tube filled with smaller sealed tubes , but it was too late to incorporate these test results into the design as construction was well underway by the time they were completed in late 1939.",0,prove,proved,that,These tests,These tests proved,These tests proved the torpedo belt system of,48.30359459,10.87064838
